Average Velocity (mph),Max Velocity,Velocity Stdev,Average Acceleration (mph per s),Max Acceleration (mph per s), Acceleration Stdev,Displacement,Total Distance Traveled,Max Direction Change per sec, Direction Stdev,Time (s),Stops,Large Deceleration Events,Deceleration Events,Max Deceleration Event,Percentage Aggressive Turns,labels
9.233920295,50.29785204,12.02423624,1.143685704,25.66636676,2.150429315,4.045985665,6031.13761,81.38435182,114.8827947,1459,16,5,18,-23.34639763,18.32482939,0
5.816560854,33.64626149,9.042782264,0.907751958,7.273798746,1.535254874,704.3920641,839.0643108,45,143.1937293,324,4,0,1,-7.273798746,20.10227514,0
19.57044661,38.70600739,15.51608384,1.208542561,9.057578979,1.864071982,2308.004786,3140.628726,73.20162822,140.0284423,360,3,0,5,-8.581172374,69.57044661,1
13.07342472,31.31276443,10.33377399,1.669758114,10.32242377,3.088161965,930.010543,1361.753981,110.854458,140.6569565,233,3,1,7,-7.973546589,49.43706108,1
12.53637583,31.18430785,10.38770849,1.572824295,17.27320589,3.486340871,1031.790681,1451.99193,45,126.1376058,258,4,1,4,-17.19567198,55.39351869,1
18.65728507,38.91738121,11.68763713,1.461071172,9.571876946,2.099310707,1626.40586,10528.03943,79.50852299,115.8492657,1265,12,4,22,-8.896067736,47.22871364,1
24.88098125,58.52747512,10.57478239,1.697181639,34.6822569,2.932193016,4542.147273,6527.674841,50.24379167,76.0017108,588,4,1,8,-31.98087609,82.02383839,2
34.02502875,64.07026543,18.19936023,1.542534701,10.91906498,2.335596078,469.5836134,18988.11705,88.26429541,103.8386521,1250,4,4,18,-7.953936497,68.64041337,1
16.36026541,36.6190333,11.25481963,1.348751068,7.851728924,1.868681555,2521.67651,3024.13625,79.69515353,153.3002295,415,5,0,8,-7.851728924,28.12497129,1
24.39894214,41.65315988,11.97994098,1.50670352,9.995532433,2.085954362,1966.852714,10980.81266,61.3748378,111.5986119,1009,10,1,20,-7.820733497,68.84338658,1
14.72129471,38.37728662,12.29987228,1.290336759,11.17651028,1.967558472,3375.139803,4798.901161,50.90614111,81.49522443,730,9,1,13,-11.17651028,36.14986614,1
19.39184983,39.46470626,12.54174238,1.253806842,10.44998686,1.78710833,3567.451,13972.85279,85.61728565,104.4702081,1614,12,3,22,-10.44998686,42.92126159,1
18.33722941,41.09713294,15.26806922,1.42041064,13.67060036,2.191299425,1703.752191,1990.133765,57.10282463,99.47374127,244,3,1,5,-13.67060036,46.90865798,1
14.58366736,39.35330024,15.14007539,0.98935285,7.486678402,1.591858324,1836.413551,2532.610091,45,111.1141283,390,2,0,5,-5.174184136,25.69477847,1
9.93467058,30.83073376,11.3859529,0.984737548,5.468101057,1.556046224,865.5724695,1144.261165,54.16234705,120.0311474,259,7,0,2,-5.468101057,29.93467058,1
20.29983532,39.97066444,12.140376,2.304055601,18.32505665,3.34423805,1144.60104,2145.643797,80.13419306,80.63762318,236,4,1,8,-18.17843728,47.57256259,1
14.7260417,34.91311456,13.91720208,1.218482512,9.529512895,1.863949151,725.1531218,1605.031296,56.30993247,130.2899399,245,3,1,2,-9.529512895,39.7260417,1
13.563366,33.86180669,11.73257919,1.363982963,20.72400804,2.319749608,1701.586275,3035.060739,55.49147701,75.34906725,500,4,0,10,-18.0965395,24.67447711,0
22.23622252,43.5379022,12.752887,1.584470786,14.20531923,2.296986457,591.9817649,9109.096373,63.86899946,106.0530623,918,9,4,22,-14.20531923,58.59985888,1
17.42332797,34.28371042,11.6868072,1.564781112,6.641239202,2.291240298,1012.923714,2466.936435,70.03752573,90.22705995,318,4,2,3,-6.641239202,28.53443908,1
19.33062083,36.8430635,12.48575871,1.391989201,7.706502748,1.995602067,1997.293819,3489.038916,45,84.10973417,405,2,0,7,-7.706502748,27.66395416,1
12.70081409,43.62252629,8.616247724,2.304063206,27.62415837,4.182510091,932.714474,1341.313081,162.3498758,79.09808134,237,3,3,6,-27.62415837,49.06445045,1
22.64782337,40.26832244,10.90024991,1.319099956,6.406896864,1.800277557,6791.19963,9089.461254,44.4270613,54.37410925,900,7,0,10,-6.406896864,52.64782337,1
18.25352485,46.04276273,17.30296366,1.331873503,7.312803439,2.245393915,2309.096804,3114.206819,47.6025622,114.6552839,383,5,2,5,-7.312803439,41.33044793,1
22.49975128,37.07589103,11.46071858,1.27480743,5.43647563,1.73418613,2521.105926,3244.383778,122.7352263,102.945203,324,3,0,3,-5.43647563,47.49975128,1
17.87391433,45.88228695,15.55734267,1.606833175,13.14744641,2.429548066,2824.482427,4829.022109,101.364604,92.95358684,606,7,5,13,-13.14744641,67.87391433,1
21.42528188,45.92874063,14.47767302,1.528103387,11.42476722,2.278416735,840.1631568,7197.779113,48.43853079,103.868797,753,9,3,14,-11.01243618,66.42528188,1
21.78865749,47.70148241,17.28535721,1.674683205,11.10859267,2.565608816,1653.400003,2336.946437,46.85469033,116.7433927,241,3,2,3,-11.10859267,55.12199082,1
17.62915292,45.59982035,12.93743866,1.673242122,8.272924774,2.827277664,1574.741407,3977.278088,45,103.0691018,506,11,0,12,-5.820600733,32.62915292,1
19.90232888,43.05580676,12.39675483,1.247465793,7.368604868,2.119599896,1775.30436,9018.242773,61.87626462,100.1014971,1016,12,1,14,-6.151292821,51.90232888,1
12.30076316,36.24095716,11.56115883,1.471872832,11.07299241,2.165077177,2058.334271,3212.705369,83.3951645,110.093003,585,9,1,13,-10.96280322,27.30076316,1
20.73347523,39.3277917,11.83452159,1.474519182,6.848351323,2.029683132,2555.447847,3017.461128,45,67.42841561,327,2,0,7,-6.848351323,37.4001419,1
20.43978574,38.60086134,11.45423423,1.509507186,10.15296394,2.090949981,2794.237028,3687.962939,87.3974378,60.64177842,405,3,2,6,-10.15296394,42.66200796,1
28.39247571,59.90188885,17.1198828,1.717783566,7.637991866,2.302193905,7660.651537,9095.518097,61.83747263,57.24964298,718,4,1,11,-7.602812111,46.57429389,1
17.05313956,37.02781657,11.97388991,1.430957611,19.11448908,2.355165018,2136.746255,3149.502625,45,132.9468469,413,5,1,7,-13.57023854,24.1959967,0
14.44549508,38.41453058,12.3365408,1.139109758,7.39517684,1.669287792,6157.026784,9926.298861,71.70212216,89.54717744,1540,17,0,21,-7.39517684,22.97066566,0
10.28511943,33.20190838,10.71027232,1.136138639,8.384347967,1.778044682,1902.147103,2906.464552,49.10183869,138.8776336,634,9,1,10,-8.384347967,43.61845276,1
15.79212471,33.47732271,11.51302898,1.363871484,7.634575604,2.186091987,2175.01846,3590.993679,57.91294075,114.6434466,510,3,1,10,-7.634575604,70.33757926,1
11.5294149,36.44322357,13.41255491,1.142277564,7.650008862,1.857436376,722.2802019,1621.383372,45,103.825728,316,6,2,3,-7.650008862,24.0294149,0
14.74664412,38.37794033,12.52155272,1.24061464,15.3394181,2.014831603,711.2651053,4959.255113,73.92642584,113.8807621,753,6,1,10,-14.18236472,46.74664412,1
12.6429174,31.03269192,9.93060074,1.664317635,11.40367987,2.318898119,1079.21161,1900.184352,64.09289185,89.12097354,336,6,0,10,-11.40367987,39.30958407,1
20.73161817,39.98133324,13.55303185,1.33018719,10.35952426,1.980447402,2785.855991,3463.868157,45,112.5356794,375,3,2,5,-10.35952426,50.73161817,1
0.215071992,2.422930457,0.405286366,0.320711606,2.422930457,0.541396366,1.081665383,35.36084826,45,96.09513627,368,1,0,0,-2.198930457,22.41030341,0
23.20189604,36.28661726,8.039481251,1.366320365,7.471595949,1.887741203,1871.862316,2506.633411,37.09068954,71.28985435,243,1,1,2,-7.471595949,56.53522937,1
21.89355023,43.00391647,14.91927535,1.662989125,30.77745931,2.835169551,1551.712963,8272.894881,126.4692344,113.9082121,845,9,8,16,-30.77745931,27.44910579,1
15.35445821,38.95410879,11.43922346,1.934821241,7.627317132,2.851195306,754.8419238,1645.120523,70.01689348,135.1731852,241,3,1,8,-7.627317132,60.80900366,1
17.21330231,30.95174257,8.199823485,1.821243762,7.736163056,2.973610762,1017.34187,1882.70494,39.87403738,126.3958901,246,2,1,8,-7.736163056,44.48602958,1
8.630187586,30.86001426,9.15911803,1.840319107,7.639720391,2.546090388,668.2558941,921.2747596,176.8201699,111.9472784,240,6,1,4,-7.639720391,16.96352092,0
15.88762845,41.45513237,12.84302627,1.348794238,11.82958608,1.976490147,2219.190632,10145.02606,56.69893761,128.4674144,1429,20,4,21,-11.45643011,37.09974966,1
11.54596313,34.59331727,11.57596136,1.281605597,7.919319487,1.918979657,951.302628,2106.8233,45,114.7244053,409,5,1,8,-7.796630146,20.63687222,0
21.05059062,56.12753478,10.66378756,1.255481269,27.87066503,2.193163699,5941.396625,7886.850585,45,84.7968059,840,7,1,12,-27.87066503,46.05059062,1
14.26889828,34.91311456,9.318456062,1.380620856,12.0482381,1.960343078,864.9612303,3038.884728,90,109.6309994,477,5,0,8,-10.12346337,23.7927078,0
7.718845723,98.11225571,10.79087253,1.505476241,98.11225571,4.449726601,1209.92489,2044.78134,81.33340134,97.77738186,591,8,1,7,-6.42768917,27.71884572,1
17.15548672,44.67943778,13.57403964,1.501318823,14.29727119,2.288258722,2973.52603,7067.966613,99.86580694,100.7698698,922,10,5,19,-12.29453087,65.15548672,1
16.71970605,35.91342479,11.8655425,1.343295855,7.953683126,1.860151479,2517.236948,3747.005551,120.9637565,120.4472036,503,5,0,6,-7.953683126,23.86256319,0
14.1165557,33.69543779,10.2368606,1.358146967,12.60491291,3.252510291,1083.432554,1518.790145,47.94252046,87.55931652,242,4,2,4,-9.077808222,45.3665557,1
12.15611258,40.20160395,9.578925653,1.640624182,17.22986061,2.45745951,2219.509101,3644.093554,155.981085,129.1883887,670,11,1,21,-10.87419464,26.44182687,1
13.10080122,31.59114813,9.767142639,1.699415078,8.218402418,2.346371879,721.7216222,1450.639668,62.42543604,97.10598721,249,4,1,7,-7.630459101,54.27727181,1
17.29839068,41.23121458,13.68134408,1.395595784,10.43055356,2.005082381,1476.833968,12515.43372,105.2551187,117.7350591,1621,25,7,26,-10.43055356,33.62492129,1
13.30741563,31.6981766,10.57593472,1.320256974,6.949964569,1.972256872,1278.958459,2010.589034,51.50895644,92.38093533,339,4,1,6,-6.713085731,63.30741563,1
13.51684051,33.95503097,10.11317893,1.649691795,9.660000237,2.94356199,1027.991659,1930.977216,43.2740957,107.5455207,321,3,1,5,-9.335557418,49.88047687,1
14.45537795,37.2386105,12.7894695,1.342342339,13.10957175,2.22432406,828.6597613,2069.739427,49.4917179,125.0802168,321,4,1,5,-13.10957175,64.45537795,1
12.73401053,43.32996155,13.9021162,1.397377918,5.876325672,1.987697719,870.5322625,1092.340021,45,125.194136,193,2,0,4,-5.468517158,22.73401053,0
18.92407685,43.57649275,12.9865903,1.33652126,7.100592957,1.884447448,3618.019288,4126.16264,42.51044708,69.67089559,489,6,1,11,-7.100592957,33.20979114,1
16.84769656,41.33513218,14.3077616,1.103993916,6.306504272,1.726407659,2968.115539,3693.128973,60.9453959,90.76141658,492,4,1,7,-6.306504272,72.26130533,1
6.863932135,30.70679716,9.11178572,1.487985752,13.92626258,2.257244732,443.8547623,749.9007995,63.6989828,98.93392638,244,5,0,3,-6.51789206,19.36393214,0
11.58480889,28.95151257,10.03924611,1.397050416,7.916971857,2.027958265,1154.515942,1719.59392,46.28526661,94.44448879,333,5,1,5,-6.858339732,57.73865504,1
15.15143002,39.20767925,13.47049014,1.317906556,13.21943101,2.076757222,3724.46659,7913.93856,106.9275131,103.3506996,1170,11,3,23,-13.21943101,22.29428716,0
15.83963347,49.92939399,11.174533,1.670611867,26.81828151,3.332767073,1523.955921,2853.555583,47.46175916,108.6209151,404,5,1,9,-26.81828151,26.95074458,1
18.40804373,35.36718117,11.94019843,1.222079563,9.7039591,1.795813911,3883.870947,5756.045879,59.79676225,85.48433613,701,3,0,8,-8.248528115,38.40804373,1
14.02008012,37.19884041,11.84177354,1.312466507,10.71855268,1.97676588,4126.873165,5773.966967,80.53767779,114.7267647,923,13,3,16,-10.71855268,36.18552363,1
8.664575131,33.48406666,9.462963928,1.399726053,10.83986704,2.180586125,2905.201688,3898.132042,108.4349488,94.82001773,1008,27,0,10,-8.858005594,12.51072898,0
27.37607019,43.68459463,12.81922275,1.732069272,13.00381483,3.240641132,2219.191936,2885.943752,53.74616226,139.4206973,237,1,1,6,-13.00381483,127.3760702,2
12.56153953,33.93359727,13.20296834,1.224109941,7.323714699,1.881369987,846.6056284,2120.447595,45,123.5944848,379,4,1,5,-7.323714699,29.2282062,1
20.92213393,40.45975778,12.56916873,2.13416317,24.21673627,3.785734463,1168.972968,2118.612147,41.9335145,71.46548236,226,3,3,6,-24.21673627,70.92213393,1
17.88787251,35.64698024,8.988158124,2.265002482,14.60851025,2.969475406,1119.53426,1877.996973,54.00003649,125.7123346,235,3,2,12,-14.60851025,59.55453918,1
11.11421793,41.81666653,12.55402867,1.118307626,10.94470671,2.152032578,2090.881501,6303.672968,60.43046867,128.3828053,1271,12,7,18,-10.94470671,44.44755126,1
18.08309461,45.65260685,13.66930013,1.532517503,10.62427013,2.17210291,2159.090665,6139.624178,68.82426058,128.179607,761,10,3,17,-10.62427013,57.3688089,1
12.64317045,41.43576195,13.91746181,1.336989732,14.05194289,2.143409742,2520.015766,3768.592152,45,122.475524,667,8,2,8,-14.05194289,20.97650378,0
20.61111994,43.24650534,14.75388271,1.50086744,7.940151114,2.127839444,1382.905933,2153.125922,57.86058357,82.6335655,235,5,1,4,-7.940151114,45.61111994,1
12.6040488,38.46348086,11.12962084,1.576731218,12.21168653,2.337322097,829.6253673,1782.419529,54.69560992,118.1888648,317,4,1,8,-12.21168653,67.14950335,1
21.67533579,44.44975087,14.47340921,1.726919214,16.99429733,2.556560713,1919.813626,8997.839255,65.55604522,106.6585552,929,12,7,25,-16.73079114,66.83662611,1
26.29644185,40.36228893,13.58406672,1.460905599,10.26767566,2.169743871,2075.829051,2751.851727,39.28940686,142.3655176,235,2,1,4,-10.26767566,59.62977518,1
16.1378881,37.96717403,13.28206632,1.394765,7.254971134,2.083893773,1101.472583,2291.003757,54.38914756,89.77684134,319,3,1,5,-7.254971134,36.1378881,1
15.20489821,36.35707007,14.45587457,1.111141165,10.92351789,3.005124958,1698.447259,1745.108832,45,80.5145986,258,2,1,3,-10.92351789,81.70122873,2
19.35846283,36.0333783,11.96688287,1.251652843,19.80253703,2.098397447,2305.958755,3699.654647,45,82.99400064,428,2,1,7,-19.80253703,42.43538591,1
19.39288695,31.47498918,8.00576731,1.547218123,7.714654296,2.112559706,3589.68685,5031.337095,101.3099325,115.5252433,582,5,1,13,-7.714654296,66.45171048,1
17.77065865,41.00729769,11.04739934,1.772098427,15.82518931,2.516932037,1648.741156,3229.91167,56.58436466,108.6125675,407,5,2,9,-13.30816218,30.27065865,1
15.18470015,38.20956781,12.34601163,1.705527655,22.41317676,2.587779503,1724.969803,4502.506053,55.53607287,113.2855232,663,12,5,14,-19.97471377,25.71101594,1
10.31962414,36.4961929,11.93311581,1.057863314,5.384164018,1.722322098,1578.463132,1879.645825,79.69515353,121.5753975,409,10,0,3,-5.278583784,18.65295747,0
5.362195844,30.65610021,9.060462487,0.93546504,6.898886454,1.638039869,486.1642212,572.1271458,34.38034472,121.1759772,240,3,1,2,-6.898886454,55.36219584,1
15.17067582,53.74739852,17.62036695,0.897019789,6.029133271,1.322457405,6131.098252,7100.472014,136.6971562,125.1239703,1049,12,0,5,-6.029133271,22.06722754,0
9.8314946,31.63558907,10.1371851,1.382242136,10.49517457,3.207488866,648.4182601,794.3592433,45,134.4674647,181,2,0,3,-10.09248282,29.8314946,1
16.39892328,41.53916783,13.10115834,1.368827779,7.578905797,2.019578889,6933.404279,8633.40258,95.19442891,141.9971792,1180,17,5,20,-7.578905797,37.45155486,1
21.07820778,36.43565023,11.48776091,1.395771878,12.69019575,2.077087131,2183.847325,3054.23609,45,101.1729785,325,2,0,5,-12.48370993,44.15513086,1
34.97342992,54.69637853,14.85353103,1.453202765,10.25437602,1.970223034,20398.38426,25421.38075,51.93226424,122.8907819,1629,6,2,15,-10.25437602,57.19565214,1
22.10704002,33.38276442,9.908712551,1.231391234,7.772443966,2.02820674,2818.140071,4145.070004,45,132.6543551,421,2,0,3,-7.772443966,59.60704002,1
18.69676187,36.42118768,12.26629251,1.317208092,16.67992731,2.016366629,5789.333157,7177.153345,84.80557109,75.94185363,860,10,3,13,-15.85286826,34.08137725,1
15.53159775,37.60665813,11.76229105,1.126864054,7.117777573,1.85549889,3979.533029,4652.545575,45,92.02889015,672,8,0,5,-7.117777573,28.83086385,1
16.82570304,36.59504666,12.83617942,1.109645282,8.171079512,1.691180973,2341.725398,3748.225812,45,91.99524163,500,3,0,6,-8.171079512,23.96856018,0
12.8694188,56.55811482,11.40776543,1.283557071,36.36702768,2.630089396,2086.154302,3175.859993,45,90.65833575,553,6,1,8,-36.36702768,20.01227594,0
8.528360456,28.25686975,9.548387032,1.062434979,8.388307269,1.625994747,531.7454466,894.2572425,62.63366149,110.0093313,235,4,0,1,-6.27709194,14.4107134,0
14.65551723,41.39153923,13.1224086,1.77239081,14.23328013,2.576477469,1807.26368,2080.560035,68.29456325,102.4239853,319,6,2,8,-14.23328013,45.424748,1
19.08389521,34.66793516,10.38746543,2.042394312,14.8249612,2.932739486,748.2211037,2006.335196,51.34019175,96.77087755,235,2,1,6,-14.8249612,39.08389521,1
5.702783297,31.63479603,10.23361985,0.876465453,5.534143122,1.65427434,559.2882084,608.4666107,40.23635831,96.89626268,240,3,0,5,-5.534143122,5.702783297,0
11.50429001,34.23611193,12.29348354,1.306624614,21.21716477,2.862667386,597.149236,837.3201607,45,140.3906484,162,2,1,5,-21.01415943,94.62470317,2
17.50699525,40.55946666,13.39478937,1.602832045,7.706719347,2.157935751,980.0761195,1781.962016,99.16234705,89.75932374,229,5,1,4,-5.987524126,37.50699525,1
19.423679,38.6067103,11.88880457,1.487904779,7.602268574,2.078280937,2666.405296,6104.584829,56.01968278,94.43885511,705,6,1,10,-7.277246646,45.51063552,1
12.30229022,43.72076047,10.0757531,1.403415283,9.964905313,1.979748367,2167.295794,6766.747094,63.89330528,103.9301167,1232,20,1,18,-9.964905313,27.39662984,1
12.63795873,36.84102062,12.06756309,1.618399673,12.19574381,2.439990637,634.4405804,1282.044975,45.05166435,102.0103287,228,3,2,3,-12.19574381,52.63795873,1
12.28482233,32.37555621,10.44575285,1.583016792,7.704486449,2.154492634,641.5107793,1329.176878,45,131.3837746,243,3,0,2,-7.704486449,12.28482233,0
17.7840481,43.48716408,13.97909713,1.498403239,14.69291013,2.199275497,921.9932863,7558.621002,102.5143281,114.7793357,953,18,6,17,-14.69291013,41.31345986,1
17.05091257,40.69778569,13.93339297,1.295219632,17.44382362,2.039485244,1190.0035,6644.772574,97.76516602,115.3410799,873,8,2,13,-16.03872834,42.05091257,1
11.99834095,30.0001152,11.56161437,1.256401157,20.84784916,2.484008886,567.322351,1172.081177,35.86027949,133.3493768,218,1,1,4,-15.80192973,78.66500762,2
8.009627119,36.14807591,11.49071022,1.15575839,10.74463514,2.13464109,653.0956209,857.9811233,51.30587262,132.8780411,240,1,2,4,-10.74463514,33.00962712,1
12.27693082,31.0100474,10.1747386,1.242354948,11.60015535,1.962784293,519.5406625,1034.52041,60.69949278,124.6916629,189,1,0,3,-9.272593131,49.77693082,1
12.89878089,33.73115735,11.02285353,1.524891453,8.178932506,2.264697339,977.6842128,1393.958007,57.6666113,100.5899579,242,1,1,8,-8.178932506,71.23211422,1
7.478821523,34.0457894,10.21250505,1.17199102,23.83143383,2.211385454,1334.604735,1933.640442,178.7546357,119.4495564,577,19,1,5,-23.83143383,18.00513731,0
10.83647868,42.00940695,13.01794223,1.130386446,7.54260809,1.813211234,2422.027244,4090.368964,63.50340253,126.8292349,846,11,1,9,-7.54260809,37.7595556,1
16.97836938,36.57310225,11.71222006,1.324323496,8.154988881,1.903514353,1141.046366,7644.636351,145.6196553,110.114381,1009,13,1,15,-8.154988881,50.31170271,1
11.22581888,33.60298653,10.47276143,1.418768022,26.48875388,2.847137931,712.0324782,1514.682981,45,123.971104,301,2,2,4,-23.86554112,39.79724745,1
7.617104309,30.13445284,11.08985269,0.957901103,7.952711568,1.658523244,577.7758216,584.8847952,45,148.7164497,173,5,0,2,-7.952711568,7.617104309,0
